,topic,last_sentence,checked_sentence,eval_label,generated_sentence
831,Psychology of eating meat,I hope not.  I have been on it for about 30 years and I am tired of it.  I am going to move to the beach at the end of this year and I think I will start eating meat again once I get there.  Unless there are a lot of vegetarian festivals there.,"The psychology of eating meat is a complex area of study illustrating the confluence of morality, emotions, cognition, and personality characteristics.","Don't do it!  You'll increase your risk for heart attack so quickly!  You're doing great!  There's definitely a psychology to eating meat.  Vry complex combination of morality, emotions, congnition, and personality but research nutrition and you can make the right choice.","i agree . i ' m a vegan , so i ' m not sure if you ' re a vegan , but i ' m not sure if you ' re a vegan . i ' m not sure if you ' re a vegan ."
832,Auto racing,"Auto racing
Ive gotten into watching auto racing lately but I am just learning about it.","Auto racing (also known as car racing, motor racing, or automobile racing) is a motorsport involving the racing of automobiles for competition.",car racing is a motor sport involving the racing of cars for competition,"i love racing , especially for racing racing racing ."
833,Online shopping,Online shopping,"Consumers find a product of interest by visiting the website of the retailer directly or by searching among alternative vendors using a shopping search engine, which displays the same product's availability and pricing at different e-retailers.",hi buddy I like online shopping. i visit favourite website and shop all the item in online,"i love to shop online online . i like to use computers , computers , and video games ."
834,Hunting,"No, I do not hunt. It is not for me. I am an animal lover and could not do that. Do you hunt?","Hunting wildlife or feral animals is most commonly done by humans for food, recreation, to remove predators that are dangerous to humans or domestic animals, or for trade.","Some hunt for sport, food or predator control, I deer hunt for food","no , i don ' t . i am a vegan , but i don ' t eat meat , poultry , seafood , seafood , seafood , seafood , and other animal derived substances ."
835,Elvis Presley,"For sure, Elvis broke barriers all around with the sound of his Music and the way he would dance","Accompanied by guitarist Scotty Moore and bassist Bill Black, Presley was a pioneer of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.","BUt He was not alone, he had a group, his guitarist was Scotty Moore","he was also known as "" rock and roll "" in the roll hall of fame in the early 2000s ."
836,Cheerleading,"Yes, cheerleading definitely involves a lot of physical activity. What do you like about cheerleading?","It can be performed to motivate sports teams, entertain the audience, or for competition.","i like it because they motivate sports teams, entertain the audience, or for competition.","i like to watch the variety of movies , jumping , and throwing ."
837,Cheerleading,What is your favorite cheer leading move? I loved the pyramid.,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.","Yeah I loved the components of tumbling, dance, jumps, cheers, and stunting.","i like the ones that are called the "" cuine "" . it is a place where the arc is used to make a little bit of a place ."
838,Accounting,"Accounting
I need to learn more about accounting","Accounting, which has been called the ""language of business"", measures the results of an organization's economic activities and conveys this information to a variety of users, including investors, creditors, management, and regulators.","Well, accounting is called the ""language of business"" and it measures the results of a company's economic activities.",i know that it is a study of labor and practices .
839,Bee,We plant a lot of flowers around our yard to promote them to come back.,"Bees range in size from tiny stingless bee species whose workers are less than long, to ""Megachile pluto"", the largest species of leafcutter bee, whose females can attain a length of .",The various species of bees can really rage in size too,i think that is why you have to use fertilization to produce fertilization and produce fertilization .
840,no_passages_used,"That's interesting, but such dry facts don't help me feel better. It makes it feel worse. I need comfort.",no_passages_used,"Sadly, nothing I could say would make you feel better. I suggest trying things to get your mind off it. Good luck to you.",i agree . i think it ' s a shame that people can ' t feel like they ' re worried about it .
841,Medical billing,"Medical billing
I hate US healthcare - I have so many medical bills!","The process involves a healthcare provider submitting, and following up on, claims with health insurance companies in order to receive payment for services rendered; such as treatments and investigations.","well, sometimes you gotta pay your medical bills! it's not easy for healthcare providers...they have to submit claims in order to get payment!",that ' s awesome ! it ' s a lot of health - - profit organization .
