,topic,last_sentence,checked_sentence,eval_label,generated_sentence
1190,Pit bull,Yeah? Do you know how long people have been breeding them? I heard they can be aggressive but mine is lazy.,"While mixed breed dogs are often labeled as ""pit bulls"" if they have certain physical characteristics such as a square shaped head or bulky body type, visual identification of mixed breed dogs is not recommended by the scholarly community.",I don;t know how long they have been bred but a lot of mixes breed dogs are often called pit bulls,Many of these breeds were originally developed as fighting dogs from cross breeding bull-baiting dogs (used to hold the faces and heads of larger animals such as bulls) and terriers.
1191,Allergy to cats, What color are yours? What are their names?,"In some severe cases, reactions may progress rapidly to cause the victim's airway to become inflamed and close up, requiring emergency medical attention.","Andy is black and white and Candy is a grey tabby with stripes and dots. Regarding your asthma, I've heard about cat allergy reactions being so bad that the person's airway can close up. That's terrible. I'm sorry you have that.",My cats are black and white. They are both indoor cats. I have a black cat and a white cat. I don't know what their names are.
1192,IPhone,"Apple Inc.
Heyy, what do you think of Apple! I've owned an iphone my whole life and I'm not sure if I'll always want to own one.",iPhone ( ) is a line of smartphones designed and marketed by Apple Inc.,"I love Apple, the iphone is my favorite smartphone.",I love the iphone.  It's the world's largest information technology company by revenue and the worlds third largest mobile phone manufacturer after Samsung and Huawei.
1193,Chocolate,That's so long ago! Did they eat is like we do now?,"In fact, the majority of Mesoamerican people made chocolate beverages, including the Maya and Aztecs, who made it into a beverage known as ""xocolātl"" , a Nahuatl word meaning ""bitter water"".","Not quite, they would use in beverages, and it was called 'xocolatl', which means bitter water. So, I imagine no sweetness!","I'm not sure, but the majority of Mesoamerican people made chocolate beverages, including the Olmecs."
1194,Library,yup. I wonder how many books it can hold.,"It provides physical or digital access to material, and may be a physical building or room, or a virtual space, or both.","since it is a virtual space, i believe the limit does not exist.","It can hold a lot of books, but I am not sure how many books it can hold. "
1195,Web design,I attended University of Phoenix and got a degree in web design from there,Web design encompasses many different skills and disciplines in the production and maintenance of websites.,I had a similar major at Union College.,"That's awesome! I've always wanted to go to the University of Phoenix. It's located in Phoenix, Arizona."
1196,Motorcycle rally,"True, I've seen those on television before","The Republic of Texas Biker Rally is held each June in Austin, Texas and attracts over 200,000 bikers to the state capitol.",The biggest one is in Austin TX and attracts over 200k bikers! That sounds like a blast.,"I've never seen one on television, but I would love to go to one. It would be a lot of fun."
1197,Police officer,Not to mention that they have to go through extensive training in the police academy to be able to protect and serve,"Some police officers may also be trained in special duties, such as counter-terrorism, surveillance, child protection, VIP protection, civil law enforcement, and investigation techniques into major crime including fraud, rape, murder, and drug trafficking.","Also some officers have been trained in special duties such as counter-terrorism, surveillance, VIP protection, child protection. Cops are some of the most educated citizens around!","Yeah, the responsibility of apprehending criminals and preventing crimes, as well as the protection of the general public should be highly valued by society."
1198,Pit bull,Interesting. Do you only have the 1 dog?,The American Bulldog is also sometimes included.,I have 2 and the american bulldog is often called a pit bull as well,"I only have one pitbull. Formal breeds often considered to be of the pit bull type include the American Pit Bull Terrier, American Staffordshire Terrier"
1199,Food allergy,Yes thank you for that. I'm sorry too because I love all animals and I can't be around cats and bunnies BUT most dogs are ok so I'm lucky. Do your cats like any particular toys?,"They may include itchiness, swelling of the tongue, vomiting, diarrhea, hives, trouble breathing, or low blood pressure.","Yes, they LOVE the laser! We point the laser and they go chasing after it. I also have some allergies, but to food. I get an upset stomach.","I don't think my cats like toys, but I do know that they can see in near darkness, so they can hear sounds that are too faint or too high in frequency for humans to hear. They can hear mice and other small animals."
