,topic,last_sentence,checked_sentence,eval_label,generated_sentence
334,Dallas,"Yes, I went as a child and we have a picture of me trying to climb the fence around the house in the show, ""Dallas"". But, I can't remember much about the actual city.",The city's population ranks ninth in the U.S. and third in Texas after Houston and San Antonio.,its the ninth highest population of american citites,"it is a pretty big city, it is the fourth most populous in the state and seventh largest in the U.S."
335,HPV vaccines,"Wow, that is a lot. What are the easier cancers to treat?","Available vaccines protect against either two, four, or nine types of HPV.",I think one of the best things we can do for our children to help prevent HPV cancer is to make sure they get the vaccine. It can protect them in up to 9 types of HPV cancer. ,"There are so many different types of cancer that are difficult to treat, but the most common types are breast, lung, colorectal, ovarian, and pancreatic."
336,Monty Python,I enjoy British Comedy also. Absolutely Fabulous is a really funny show.,"Monty Python (also known as The Pythons) were a British surreal comedy group who created their sketch comedy show ""Monty Python's Flying Circus"", which first aired on the BBC in 1969.",Yeah it is. I love Monty Python also known as Pythons,Absolutely Fabulous is one of my favorite British Comedies. I love how they use comedy as a way to tell a story.
337,Pig farming,I have muslem friends that don't eat pork meat.They are also called swine.,"Pigs are a popular form of livestock, with more than one billion pigs butchered each year worldwide, 100 million of them in the USA.",I had no clue muslims don't eat swine.  More  than 1 billion pigs are butchered each year.  100 million butchered in the USA.,"Pigs were valued as a source of meat, fat and for the ability to turn inedible food into meat and often fed household food waste if kept on a homestead."
338,Cat,"Apparently, not!  They are great.  Mine act like dogs, in a way!",They are often called house cats when kept as indoor pets or simply cats when there is no need to distinguish them from other felids and felines.,They sound like fun cats to have. Are they house cats?,"That's true, but they are so cute! They are also the fastest land animal in the world!"
339,Marduk (band),Marduk (band),"Marduk is a black metal band from Norrköping, Sweden.",I have recently gotten into the Swedish black metal band Marduk. Their songs are great.,"Marduk is a black metal band from Norrköping, Sweden. They are known for their blasphemous lyrics."
340,Cat,"Pooter, my cat, gives me great companionship, do they offer anything else, they are pretty easy to care for",There are more than seventy cat breeds recognized by various cat registries.,Today There are more than seventy cat breeds!,Cats are easy to care for. They are also known as indoor cats when kept as indoor pets.
341,Taco,"Oh, that makes sense. Is there other ways to make tacos? ","A taco can be made with a variety of fillings, including beef, pork, chicken, seafood, vegetables, and cheese, allowing for great versatility and variety.","well they can be made with different types of fillings including beef, pork, chicken and various types of seafood.","tacos are crisp-fried corn tortillas filled with seasoned ground beef, cheese, lettuce, and sometimes tomato, onion, salsa, sour cream, and avocado or guacamole"
342,Dallas,"I can see that. My aunt lived there for a long time and she really liked it. But, said it was crazy populated",The city's population ranks ninth in the U.S. and third in Texas after Houston and San Antonio.,yea its the third most population for texan cities,"its the most populous city in the dallas–fortworth metroplex, the fourth-largest metropolitan area in the country at 7.3 million people"
343,Human papillomavirus infection,How prevalent do you think HPV is in children?,"Human papillomavirus infection is an infection by ""human papillomavirus"" (HPV).","It's not a childhood cancer, but they can get the vaccine early (age 12 maybe) to prevent HPV which is an infection that can cause cancer. So it's a cancer that happens later in life but can be prevented early on","I'm not sure how prevalent it is in children, but I do know that the World Health Organization says that HPV is the most common cause of cancer in children. "
344,John Cleese,I have never seen that before.,"In the late 1960s, he co-founded Monty Python, the comedy troupe responsible for the sketch show ""Monty Python's Flying Circus"" and the four Monty Python films: ""And Now for Something Completely Different"", ""Monty Python and the Holy Grail"", ""Life of Brian"" and ""The Meaning of Life"".",Its a comedy group which has John Cleese in it who co-founded it.,"Yeah they were the British surreal comedy group responsible for the sketch comedy show ""Monty Python's Flying Circus"" which first aired on the BBC in 1969"
345,Pig farming,Well pig meat is my favorite. Though they must be kept in hygienic conditions. As opposed to the ones that dine is swamps.,"The majority of pigs are used for human food but also supply skin, fat and other materials for use as clothing, ingredients for processed foods, cosmetics, and medical use.","Oh I love bacon from pigs the most and they are used for skin products, fats used for clothing, ingredients for foods, cosmetics and even medical uses.","Pigs are omnivorous scavengers, eating virtually anything they come across, including carrion and refuse."
