,topic,last_sentence,checked_sentence,eval_label,generated_sentence
1125,American football,Sounds interesting. How many players are on the offense?,"The offense must advance at least ten yards in four downs, or plays, and otherwise they turn over the football to the defense; if the offense succeeds in advancing ten yards or more, they are given a new set of four downs.","Similar to a soccer team, 11 players. They have to go atleast ten yards from where the ball starts to get a first down.","They have a quarterback, five offensive linemen, two wide receivers, a running back, a fullback, and a tight end. "
1126,American football,American football,"American football evolved in the United States, originating from the sports of association football and rugby football.","American football has evolved in th US, it originated from the sports association f football and rugby football.",American football is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.
1127,Green,Makes sense since both those colors make green.,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",The largest contributor to green in nature is chlorophyll.,It is between blue and yellow on the visible spectrum and comes in many shades. It is also between red and blue in the RGB color model.
1128,Harry Potter,Harry Potter,Harry Potter is a series of fantasy novels written by British author J. K. Rowling.,Did you read any of the Harry Potter novels. I am a fan of the movies myself.,Have you ever read the Harry Potter books by J.K. Rowling? They are a series of fantasy novels written by her.
1129,Genghis Khan,"I love history, but haven't taken a history class in a while! What parts of history are you studying?","Genghis Khan or Chinggis Khaan (born Temüjin, c. 1162 August 18, 1227), was the Great Khan and founder of the Mongol Empire, which became the largest contiguous empire in history after his death.","We are studying at the moment the life of genghis khan! he was the great founder of the mongol empire, one of the largest empire in history after his death","I am studying Genghis Khan, he was the founder of the Mongol Empire in the 13th century."
1130,Accounting,"Yes, there has always been a need for processing financial information about economic entities. There are many students across the country that study accounting in college, just like I did a few years back.","The terms ""accounting"" and ""financial reporting"" are often used as synonyms.","""accounting"" and ""financial reporting"" are often used as synonyms","The early development of accounting dates back to ancient Mesopotamia, and is closely related to developments in writing, counting and money and early auditing systems by the ancient Egyptians and Babylonians."
1131,Elvis Presley,I agree but I haven't listen to him in a long time,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".","He led an era as the ""King of Rock and Roll"".","He is one of the most popular singers of all time.  He was born in Memphis, Tennessee."
1132,Super Bowl commercials,"We just call it football here too. I'm not a huge sports fan, but I will watch the Super Bowl once in a while.","The U.S. television broadcast of the Super Bowl – the championship game of the National Football League (NFL) – features many high-profile television commercials, colloquially known as Super Bowl ads.",The Super Bowl is great and a lot of people watch it for the commercials.  It is quite a phenomenon now they are called Super Bowl ads.,The Super Bowl is one of the biggest events in club sports in the world.  It's the most watched club sporting event in the whole world!
1133,American football rules,"Wow, I didn't know. When does football start each year?","During a play, each team should have no more than 11 players on the field, and each of them has specific tasks assigned for that specific play.","It starts usually in the fall. It's an interesting game because while they have to play as a unit, each player has a different task. ",It is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end. 
1134,Early history of American football,I love football!  When did it originate?,"Both games have their origin in varieties of football played in Britain in the mid–19th century, in which a football is kicked at a goal or run over a line, which in turn were based on the varieties of English public school football games.","Well both rugby and football have their origin in a variety of types of football played in britain in the mid 1800s, english public school games were based on those games so i would say it started to form around 1850s ish and evolved until we got what we have today.","Rugby football originated in England in the mid 19th century, and American football was developed from it."
1135,Green,ah yea its very abundant in nature.,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,And think of the creatures that have adapted to their green environments like chameleons and others that take on a green hue for camouflage.,"Yes, it is. It is also used to color foods and beverages such as pasta and spirits."
1136,Harry Potter (film series),i watched the movies,"Harry Potter is a British-American film series based on the ""Harry Potter"" novels by author J. K. Rowling.",I loved the actors in the movies although originally I was offended that J. K. Rowling would only use British actors.,"I haven't seen any of the movies, but I have read the books. I really enjoyed the first book, ""Harry Potter and the Philosopher's Stone""."
